protocol_name,knesset_number,protocol_type,speaker_name,sentence_text
23_ptv_582824.docx,23,committee,איתמר גרוטו,"למשל נושא של הדרייב אינים , אבל גם כל פתרון יצירתי שיביאו לפנינו , סיכמתי עם משרד התרבות שאנחנו נבחן את זה באופן פרטני ואני מתכוון לאשר הרבה מאוד מתווים כאלה ככל שיובאו לפנינו , לפחות בתקופת הביניים , תחת המגבלות הקיימות עם יצירה של הפרדות בין האנשים , כמו בדרייב אין שמפרידים על ידי רכב , קפסולות ודברים כאלה . טוב , אני נאלץ לסיים , תודה רבה . אוקיי , בסדר גמור , קיבלתי את המסרים . אני חוזר על מה שאמרתי , אנחנו במקום הראשון בתחלואה בעולם . אנחנו מתחילים , בהובלה של פרופ' גמזו ושלי , ביצירה של שולחנות עגולים שהמטרה שלהם היא לייצר מתווה אחיד שיהיה מבוסס על התו הסגול וגודל יחסי , זאת אומרת לא מספר שרירותי , אנחנו נבטל את המספרים האלה , כן ניתן היבט לגודל , אולם גדול יותר אנשים ."
23_ptv_582824.docx,23,committee,איתמר גרוטו,"אז מחר יש לנו שולחן עגול וזו בדיוק המטרה שלו . אלה המודלים שיש בכל העולם . אנחנו חושבים , כמו שאמרתי , שצריך – שימו לב , אין מה לעשות , גם התקהלות בחוץ במצב שבו אנחנו נמצאים זה מצב מסוכן , אנחנו לא רוצים לחזור אחורה . אבל צריך לזכור , יחד עם זאת , שגם כשאנחנו נראה ירידה צריך לפעול בזהירות ובהדרגתיות , שלא יהיה לנו מה שקרה בפעם הקודמת שנפתח קצת יותר מדי מהר וראינו שזה מיד הביא עלייה בתחלואה . יהיו כמה דרגות וזה חלק מהתהליך ."
23_ptv_582824.docx,23,committee,איתמר גרוטו,"אלה הקריטריונים העיקריים שאנחנו דנים בהם . אה , כן , כן , זה נכון , עד ה- 9 באוגוסט ועד אחרי שנשנה את התקנות בסבב הבא , שזה לא חייב להיות מוגדר בזמן . למה אנחנו כן תלויים בתחלואה ? עוד משהו לגבי התהליך . רק סיכום קצר , לפני השאלה ."
23_ptv_582824.docx,23,committee,איתמר גרוטו,"כנראה נקבע איזה שהוא רף עליון כדי למנוע סיכון שיהיו שם אלפי אנשים , אבל בהחלט נתחשב גם בגודל , מה שלא היה בפעם הקודמת . אז אנחנו נוכל להתחייב שאם התחלואה תרד ככה וככה אז אנחנו נוכל לפתוח . עד כאן פחות או יותר הדברים שלי . הצלחנו לייצב את התחלואה , בואו נלך ביחד כולנו ונעזור להוריד את זה . אני מדבר על מתווים מהסוג הזה ."
23_ptv_582824.docx,23,committee,איתמר גרוטו,"לא נכון , לא נכון , מצב התחלואה שלנו , אנחנו במקום ראשון בתחלואה בעולם . לכן אנחנו צריכים לעשות את זה בזהירות ולכן לא נעשה את זה משהו מיידי מיידי , אבל גם כמו שאמרתי , כמה שיותר מהר . אני יצאתי רגע מקבינט הקורונה , אבל היה לי חשוב להגיד כמה דברים כדי שהדברים יהיו מובנים לאן אנחנו הולכים ולתת איזה שהוא אופק להתקדמות של נושא התרבות . אז עד ה- 9 באוגוסט נאשר כל מתווה שעומד בכללים הקיימים ונפעיל גמישות בנושא הזה ככל שניתן . הכוונה היא למצוא דרך להפריד בין רשויות וביישובים שהם נקבעו כירוקים יהיה יותר קל לפתוח בהם מאשר יישובים שיהיו אדומים או צהובים ."
23_ptv_582824.docx,23,committee,איתמר גרוטו,"אני לא יודע לקבוע תאריך , אני יודע לקבוע , כמו שעשו בכל מדינות העולם , קבעו נקודות של תחלואה . סימן נוסף , מספר החולים הקשים עדיין נמצא בעלייה , מסוימת , איטית ממה שחששנו , זה גם סימן טוב , בסך הכול אני חושב שהמגמה הכללית של התחלואה כרגע בקורונה בישראל היא כרגע במגמה של התייצבות ואנחנו עושים את כל המאמצים כדי להוריד את הקצב . תודה רבה . בסך הכול , כמו שאתם רואים , אנחנו מאוד קשובים לצרכים ורוצים לאזן בין מצב התחלואה לאפשרות לבצע פעילות . וחדרי האוכל במלונות לא ?"
23_ptv_582824.docx,23,committee,איתמר גרוטו,"עד ה- 9.8 אנחנו נעשה את זה . אז קודם כל אני רוצה לומר שאנחנו מעוניינים , כמשרד הבריאות כמובן יחד עם כל הממשלה , לפתוח את אירועי התרבות ברגע שזה יתאפשר מבחינת היקפי התחלואה . זה נתון מספר אחד וזה הדבר החיובי . אבל לא נלך למצב הזה . אנחנו צריכים להגיש עכשיו לכנסת תקנות שיחליפו את תקנות שעת חירום ."
23_ptv_582824.docx,23,committee,איתמר גרוטו,"יחד עם זאת אפשר לומר שמצב התחלואה עדיין גבוה , זאת אומרת נכון שביומיים האחרונים אנחנו רואים ירידה משמעותית במספר החולים המאומתים , וזה סימן טוב , אבל זה קשור גם בין היתר לעובדה שחלק מהאנשים לא רוצים לבוא ולא רוצים להיבדק מתוך חשש שאולי זה יכניס אותם לבידוד ועוד כל מיני דברים . עוד נקודה חשובה שאני רוצה לציין בעקרונות שלנו , שתהיה דיפרנציאליות ביישום . נעשה את ההבדלים בין פתוח לסגור , זאת אומרת סגור נחמיר יותר מאשר בפתוח וכו' . זה תלוי , בין היתר , במה שאמרת , יפעת , לגבי הנושא של היענות הציבור למסכות , שזה באמת סימן מאוד טוב . השולחן העגול לא יכול להכיל יותר מדי אנשים כי בסוף יש לנו מגבלות של הקורונה , אבל אנחנו בהחלט מניחים שמשרד התרבות יבחר את הנציגים הנכונים של עולם התרבות ."
23_ptv_582824.docx,23,committee,איתמר גרוטו,"אנחנו בהחלט נהיה מוכנים לשקול את זה ונאשר את זה פרטני בכפוף לתנאים ולראות שזה באמת עומד במתווים . יחד עם זאת צריך לשמור על איזון . בשלב המיידי , מה שאנחנו מציעים עד ה- 9 באוגוסט ולפני שנשנה את התקנות , אנחנו מבטיחים קודם כל גמישות מקסימלית , ועל זה גם ישבנו עם משרד הבריאות , של אישור מתווים על בסיס המצב הקיים . אנחנו מנסים לפעול כדי להגביר את ההיענות . בדיוק עכשיו הדיון על הנושא הזה , תיכף מיד ."
23_ptv_582824.docx,23,committee,איתמר גרוטו,"משרד התרבות והספורט הוא שיזמין את נציגי עולם התרבות , אנחנו מזמינים את נציגי משרדי הממשלה הקבועים , שזה משרד האוצר , מנהלת האכיפה , משרד הכלכלה , השלטון המקומי וכמובן הנציגים של התרבות ומשרד התרבות יחד איתנו . אז זה בסדר גמור . אי אפשר להתעלם מזה . זה לוקח קצת זמן לבנות אותו ולכן זה לא יהיה מיידי . לא , אני אומר עוד פעם , עד ה- 9 באוגוסט אנחנו נישאר באותו מתווה שיש היום ."
23_ptv_582824.docx,23,committee,איתמר גרוטו,"שוב פעם , כמה שיותר מהר נסכם את זה נוכל להגיש את זה . טוב , קודם כל תודה על הדיון , חברת הכנסת שאשא ביטון . בסדר . המטרה המרכזית של השולחנות העגולים זה לייצר מתווה אחיד , שלא יהיו לנו את הפערים האלה של בין בית כנסת למסעדות , זה לא קשור כרגע לענייננו , או בין בריכות שחייה בבתי מלון ובריכות שחייה במקום אחר וכל מיני פערים כאלה , אנחנו רוצים ליישר קו בדברים האלה מתוך הנחה שאפשר לסמוך על אנשים , לא משנה אם זה מלון או מסעדה או אולם תרבות . אני רוצה להתייחס לתאריך ."
23_ptv_582824.docx,23,committee,גיא גוטמן,"אז קודם כל , כמו שאמרתי בישיבה הקודמת בשבוע שעבר , המתווים שמשרד התרבות הכין מונחים על השולחן של משרד הבריאות כבר מעל חודש . אנחנו מוכנים , הכול מונח על השולחן . הכול מונח על השולחן , כל המתווים , תו סגול , מ- א' עד ת' , רק צריך לאשר אותם . אין שום סיבה שעולם התרבות יישאר סגור , ניתן לאשר מתווים להופעות בקפסולות , ניתן לאשר מתווים להופעות באולמות גדולים . בנושא המתווה האחיד , מה שפרופ' גמזו בעצם – אנחנו מבינים שמשרד הבריאות הולך לכיוון של לנסות לאחד כמה מקומות או לעשות איזה שהוא מתווה אחיד שפחות יבלבל את הציבור , אנחנו חושבים שהרעיון הזה הוא בהחלט נכון , אבל בכל זאת צריך להפריד את עולם התרבות משאר העולמות מכיוון שעולם התרבות הוא אולי העולם היחיד שהוא עולם ממוסד מתחילתו ועד סופו ."
